5.529837000252000144e+04 1.414599999999999902e+01 1.000000000000000021e-02 -1.000000000000000000e+00
5.542619242238999868e+04 1.415200000000000102e+01 1.100000000000000110e-02 -1.000000000000000000e+00
5.569335125456999958e+04 1.429199999999999982e+01 1.399999999999999856e-02 -1.000000000000000000e+00
5.569538036257999920e+04 1.437800000000000011e+01 1.300000000000000114e-02 -1.000000000000000000e+00
5.569628648609000084e+04 1.413599999999999923e+01 1.200000000000000025e-02 -1.000000000000000000e+00
5.569830469315999653e+04 1.414400000000000013e+01 1.000000000000000021e-02 -1.000000000000000000e+00
5.579420266883000295e+04 1.423200000000000109e+01 1.200000000000000025e-02 -1.000000000000000000e+00
5.580916607695999846e+04 1.439700000000000024e+01 1.499999999999999944e-02 -1.000000000000000000e+00
5.582312283791999653e+04 1.421499999999999986e+01 1.300000000000000114e-02 -1.000000000000000000e+00
5.582412000277000334e+04 1.418200000000000038e+01 1.100000000000000110e-02 -1.000000000000000000e+00
5.583807149205000314e+04 1.438299999999999912e+01 1.300000000000000114e-02 -1.000000000000000000e+00
5.586600545178000175e+04 1.414900000000000091e+01 1.399999999999999856e-02 -1.000000000000000000e+00
5.608314749113000289e+04 1.420800000000000018e+01 1.000000000000000021e-02 -1.000000000000000000e+00
5.608821931133999897e+04 1.430499999999999972e+01 2.100000000000000130e-02 -1.000000000000000000e+00
5.610515561731000344e+04 1.413400000000000034e+01 1.200000000000000025e-02 -1.000000000000000000e+00
5.611002678638000361e+04 1.439799999999999969e+01 1.399999999999999856e-02 -1.000000000000000000e+00
5.611105934918000276e+04 1.416300000000000026e+01 1.100000000000000110e-02 -1.000000000000000000e+00
5.611426662347000092e+04 1.417900000000000027e+01 1.100000000000000110e-02 -1.000000000000000000e+00
5.612720814840000094e+04 1.422099999999999831e+01 1.200000000000000025e-02 -1.000000000000000000e+00
5.613406594359999872e+04 1.414499999999999957e+01 1.200000000000000025e-02 -1.000000000000000000e+00
5.613720451514000160e+04 1.418299999999999983e+01 1.000000000000000021e-02 -1.000000000000000000e+00
5.614621966321999935e+04 1.418700000000000117e+01 1.399999999999999856e-02 -1.000000000000000000e+00
5.615111095427999680e+04 1.434099999999999930e+01 1.399999999999999856e-02 -1.000000000000000000e+00
5.615299510837999696e+04 1.426400000000000112e+01 1.200000000000000025e-02 -1.000000000000000000e+00
5.616403264184000000e+04 1.439299999999999891e+01 1.200000000000000025e-02 -1.000000000000000000e+00
5.617116018556000199e+04 1.430400000000000027e+01 1.499999999999999944e-02 -1.000000000000000000e+00
5.619106265248999989e+04 1.436999999999999922e+01 1.200000000000000025e-02 -1.000000000000000000e+00
5.619807063558999653e+04 1.437099999999999866e+01 1.399999999999999856e-02 -1.000000000000000000e+00
5.619907838287000050e+04 1.416000000000000014e+01 1.200000000000000025e-02 -1.000000000000000000e+00
5.636538033618000190e+04 1.422599999999999909e+01 1.499999999999999944e-02 -1.000000000000000000e+00
5.637137312635000126e+04 1.415099999999999980e+01 1.100000000000000110e-02 -1.000000000000000000e+00
5.637138945046000299e+04 1.415099999999999980e+01 1.200000000000000025e-02 -1.000000000000000000e+00
5.638237590246000036e+04 1.417200000000000060e+01 1.100000000000000110e-02 -1.000000000000000000e+00
5.645817189378000330e+04 1.414200000000000124e+01 1.300000000000000114e-02 -1.000000000000000000e+00
5.647913579125999968e+04 1.426400000000000112e+01 1.300000000000000114e-02 -1.000000000000000000e+00
5.649724517195000226e+04 1.415900000000000070e+01 1.200000000000000025e-02 -1.000000000000000000e+00
5.651015744013000221e+04 1.414299999999999891e+01 2.600000000000000228e-02 -1.000000000000000000e+00
5.651998971167999844e+04 1.418500000000000050e+01 1.200000000000000025e-02 -1.000000000000000000e+00
5.653606981023000117e+04 1.422099999999999831e+01 1.499999999999999944e-02 -1.000000000000000000e+00
5.653803158820999670e+04 1.420500000000000007e+01 1.200000000000000025e-02 -1.000000000000000000e+00
5.657597957216999930e+04 1.422799999999999976e+01 1.200000000000000025e-02 -1.000000000000000000e+00
5.659601055397000164e+04 1.432599999999999874e+01 1.499999999999999944e-02 -1.000000000000000000e+00
5.670739317829000356e+04 1.425999999999999979e+01 2.299999999999999961e-02 -1.000000000000000000e+00
5.672033450388000347e+04 1.419900000000000162e+01 1.600000000000000033e-02 -1.000000000000000000e+00
5.674136232082000060e+04 1.441400000000000148e+01 1.499999999999999944e-02 -1.000000000000000000e+00
5.681109353330000158e+04 1.418200000000000038e+01 1.700000000000000122e-02 -1.000000000000000000e+00
5.681723539344999881e+04 1.439799999999999969e+01 1.300000000000000114e-02 -1.000000000000000000e+00
5.682717478565000056e+04 1.413400000000000034e+01 1.499999999999999944e-02 -1.000000000000000000e+00
5.682719203667999682e+04 1.415599999999999881e+01 1.600000000000000033e-02 -1.000000000000000000e+00
5.683010240961000090e+04 1.441099999999999959e+01 1.300000000000000114e-02 -1.000000000000000000e+00
5.683115604816999985e+04 1.417699999999999960e+01 1.200000000000000025e-02 -1.000000000000000000e+00
5.683206031216999691e+04 1.432300000000000040e+01 1.300000000000000114e-02 -1.000000000000000000e+00
5.683209310725999967e+04 1.427900000000000169e+01 2.000000000000000042e-02 -1.000000000000000000e+00
5.683313042405000306e+04 1.422000000000000064e+01 1.000000000000000021e-02 -1.000000000000000000e+00
5.684100889789000212e+04 1.439400000000000013e+01 1.600000000000000033e-02 -1.000000000000000000e+00
5.684217180625999754e+04 1.425500000000000078e+01 1.100000000000000110e-02 -1.000000000000000000e+00
5.684622789336000278e+04 1.425699999999999967e+01 1.200000000000000025e-02 -1.000000000000000000e+00
5.685100200488999690e+04 1.414799999999999969e+01 1.200000000000000025e-02 -1.000000000000000000e+00
5.686399393198000325e+04 1.421299999999999919e+01 1.200000000000000025e-02 -1.000000000000000000e+00
5.687022818705000100e+04 1.413299999999999912e+01 1.200000000000000025e-02 -1.000000000000000000e+00
5.687501254778000293e+04 1.431000000000000050e+01 1.399999999999999856e-02 -1.000000000000000000e+00
5.687501831736999884e+04 1.433099999999999952e+01 1.499999999999999944e-02 -1.000000000000000000e+00
